subject_id,variant,outcome,company_size,days_since_signup,plan_type,feature_usage_count,pre_experiment_outcome,experiment_day
saas_006900,0,14.35,4.0,15.0,0.0,4.0,37.02,30
saas_002610,1,15.93,1.0,22.0,2.0,4.0,0.0,15
saas_001900,1,17.59,8.0,39.0,1.0,8.0,33.31,5
saas_003920,1,0.93,32.0,8.0,0.0,7.0,13.16,4
saas_002757,1,19.08,33.0,10.0,1.0,9.0,40.25,1
saas_006124,0,45.54,13.0,1.0,0.0,9.0,43.38,26
saas_006397,0,47.7,3.0,25.0,0.0,5.0,32.13,18
saas_001885,1,10.96,29.0,1.0,1.0,6.0,26.82,3
saas_009823,1,43.01,22.0,10.0,1.0,6.0,38.74,28
saas_005738,0,25.04,1.0,23.0,0.0,8.0,18.36,10
saas_008667,1,12.55,43.0,14.0,0.0,11.0,0.0,3
saas_005890,1,29.3,69.0,8.0,1.0,10.0,15.53,10
saas_002097,0,35.28,6.0,15.0,2.0,7.0,44.1,9
saas_009289,1,0.79,19.0,27.0,1.0,4.0,21.26,11
saas_005692,0,18.76,13.0,2.0,0.0,5.0,24.71,24
saas_000499,1,25.6,2.0,10.0,0.0,12.0,18.93,8
saas_005624,0,0.0,9.0,44.0,1.0,9.0,14.58,7
saas_000836,0,39.01,12.0,12.0,1.0,12.0,31.99,5
saas_003471,1,19.9,12.0,5.0,1.0,5.0,24.36,11
saas_004697,0,40.86,17.0,16.0,1.0,10.0,35.17,4
saas_006280,1,56.12,46.0,2.0,0.0,6.0,39.47,11
saas_008883,1,20.64,212.0,18.0,0.0,7.0,24.93,17
saas_002171,0,44.81,3.0,7.0,1.0,4.0,16.26,30
saas_009231,1,0.45,24.0,8.0,0.0,14.0,0.0,26
saas_005678,1,31.83,28.0,8.0,0.0,14.0,29.68,30
saas_009184,0,68.86,6.0,3.0,0.0,9.0,30.96,25
saas_000398,1,38.96,44.0,15.0,0.0,4.0,22.84,30
saas_002010,1,41.45,3.0,7.0,0.0,9.0,52.44,8
saas_005166,0,33.28,1.0,21.0,1.0,9.0,36.71,1
saas_005871,1,66.92,789.0,15.0,2.0,14.0,47.51,6
saas_009792,1,53.37,1.0,7.0,0.0,7.0,32.56,26
saas_001283,0,30.72,66.0,21.0,1.0,9.0,59.7,11
saas_008390,1,0.45,11.0,44.0,1.0,4.0,5.87,8
saas_002448,0,53.5,63.0,4.0,0.0,6.0,20.52,1
saas_004256,1,6.49,1.0,10.0,0.0,6.0,33.37,22
saas_001836,1,54.97,27.0,16.0,0.0,10.0,33.53,25
saas_009596,1,31.68,219.0,3.0,0.0,12.0,46.3,10
saas_001019,0,6.81,50.0,23.0,2.0,7.0,15.47,29
saas_005066,0,0.0,1.0,5.0,0.0,6.0,22.29,18
saas_001326,1,48.06,31.0,21.0,0.0,6.0,53.85,8
saas_008752,0,34.24,385.0,44.0,1.0,12.0,15.9,2
saas_000475,1,30.43,12.0,1.0,2.0,7.0,25.02,11
saas_002810,1,69.77,7.0,1.0,0.0,5.0,49.53,9
saas_008632,0,17.94,6.0,5.0,0.0,5.0,43.22,3
saas_001651,1,17.06,135.0,5.0,0.0,14.0,4.25,3
saas_009611,1,31.25,54.0,10.0,0.0,11.0,22.29,5
saas_001169,0,13.36,11.0,15.0,0.0,3.0,12.8,17
saas_002528,1,69.98,101.0,17.0,1.0,6.0,34.34,12
saas_001206,0,8.51,6.0,6.0,1.0,8.0,28.94,18
saas_006256,1,55.47,3.0,9.0,1.0,13.0,21.5,1
saas_007926,0,2.14,20.0,6.0,2.0,10.0,17.61,21
saas_005469,0,2.29,80.0,31.0,0.0,9.0,18.34,16
saas_009383,1,77.14,23.0,11.0,2.0,7.0,39.46,21
saas_000431,0,67.74,40.0,28.0,0.0,7.0,59.38,1
saas_007700,1,0.45,9.0,17.0,0.0,7.0,0.0,24
saas_000867,0,0.0,10.0,38.0,0.0,7.0,1.12,1
saas_002974,1,70.25,24.0,15.0,0.0,4.0,47.72,24
saas_005236,1,5.06,5.0,35.0,2.0,8.0,2.41,16
saas_005093,1,10.92,20.0,9.0,0.0,4.0,28.95,6
saas_005433,0,29.0,92.0,24.0,0.0,9.0,20.92,26
saas_000541,0,0.0,5.0,4.0,0.0,4.0,0.0,22
saas_005195,0,26.33,81.0,36.0,2.0,10.0,34.27,5
saas_001132,1,52.18,7.0,4.0,0.0,11.0,37.79,17
saas_009837,0,38.4,11.0,13.0,2.0,11.0,29.74,2
saas_004501,1,12.9,102.0,1.0,0.0,8.0,5.39,9
saas_006354,1,70.92,207.0,26.0,0.0,9.0,35.36,28
saas_009333,0,28.4,9.0,30.0,0.0,8.0,17.26,21
saas_003390,0,83.53,4.0,20.0,0.0,7.0,55.15,19
saas_003888,0,47.17,13.0,25.0,0.0,7.0,29.34,3
saas_002962,1,0.45,31.0,1.0,2.0,5.0,23.27,29
saas_004155,1,48.08,8.0,20.0,1.0,7.0,41.93,15
saas_003259,0,41.92,12.0,2.0,0.0,11.0,48.03,8
saas_006302,0,0.0,14.0,11.0,1.0,9.0,14.66,12
saas_006034,1,1.86,12.0,8.0,0.0,17.0,5.96,12
saas_007918,1,19.86,48.0,21.0,0.0,9.0,7.32,26
saas_009936,1,8.58,18.0,4.0,0.0,5.0,25.59,22
saas_002583,0,8.71,33.0,36.0,0.0,9.0,26.57,15
saas_002813,0,0.0,9.0,21.0,0.0,4.0,5.85,23
saas_003959,0,39.7,5.0,1.0,1.0,11.0,34.97,15
saas_002947,1,20.33,37.0,1.0,2.0,7.0,18.8,2
saas_006643,0,4.32,4.0,13.0,1.0,11.0,12.1,15
saas_005174,1,14.91,441.0,1.0,0.0,11.0,47.84,25
saas_006841,0,26.13,6.0,4.0,1.0,9.0,30.91,16
saas_008298,0,28.99,9.0,4.0,0.0,8.0,20.74,29
saas_003586,0,15.32,4.0,8.0,0.0,11.0,23.06,17
saas_009228,1,0.45,3.0,3.0,1.0,12.0,18.59,30
saas_007988,1,56.38,17.0,26.0,0.0,9.0,45.34,7
saas_002563,0,10.88,250.0,41.0,1.0,6.0,31.98,5
saas_002630,0,13.73,22.0,14.0,2.0,9.0,9.8,17
saas_003190,0,44.73,2.0,1.0,0.0,5.0,28.36,6
saas_007778,0,27.2,18.0,7.0,0.0,3.0,19.53,19
saas_007645,1,4.84,126.0,20.0,0.0,5.0,20.72,21
saas_005036,1,37.33,58.0,30.0,0.0,3.0,39.72,13
saas_001080,1,17.83,28.0,8.0,2.0,7.0,28.41,20
saas_004283,0,0.0,10.0,23.0,1.0,9.0,23.31,8
saas_009711,0,37.19,71.0,9.0,1.0,3.0,23.18,13
saas_007085,1,6.57,17.0,15.0,2.0,10.0,38.36,19
saas_002085,0,26.82,64.0,6.0,0.0,17.0,35.37,15
saas_006345,0,36.76,119.0,26.0,0.0,3.0,45.45,22
saas_002452,0,61.08,45.0,2.0,0.0,10.0,45.44,11
saas_004966,0,18.93,10.0,10.0,0.0,8.0,26.52,2
saas_002023,1,22.95,18.0,1.0,1.0,9.0,20.52,9
saas_008071,1,30.77,58.0,3.0,0.0,10.0,36.62,7
saas_008987,1,73.95,1.0,5.0,1.0,4.0,17.23,2
saas_008718,0,45.65,164.0,10.0,1.0,5.0,30.96,27
saas_007321,1,20.73,3.0,19.0,1.0,6.0,18.82,21
saas_000226,1,56.96,876.0,6.0,0.0,6.0,43.9,10
saas_001013,1,66.11,1.0,6.0,0.0,9.0,49.39,15
saas_006679,1,22.25,286.0,13.0,1.0,5.0,30.58,7
saas_001929,0,6.55,60.0,5.0,0.0,6.0,26.01,4
saas_001043,0,29.53,23.0,4.0,0.0,7.0,14.03,15
saas_005251,1,3.34,170.0,7.0,1.0,10.0,26.84,25
saas_001404,0,21.75,8.0,10.0,1.0,4.0,25.87,29
saas_002179,1,0.45,11.0,22.0,0.0,9.0,2.69,10
saas_000697,1,50.82,4.0,17.0,0.0,8.0,48.49,6
saas_001124,0,66.4,15.0,20.0,2.0,6.0,42.58,5
saas_007378,1,52.38,2.0,16.0,1.0,16.0,58.08,4
saas_003895,0,18.36,1.0,19.0,2.0,15.0,23.45,23
saas_008217,0,0.0,3.0,37.0,1.0,9.0,4.76,8
saas_005110,0,54.23,15.0,2.0,0.0,11.0,18.24,25
saas_001778,1,38.88,3.0,41.0,1.0,14.0,23.12,5
saas_007786,0,34.26,14.0,1.0,1.0,11.0,44.1,26
saas_002634,0,7.18,111.0,31.0,1.0,5.0,33.02,3
saas_007187,1,0.45,58.0,6.0,2.0,11.0,0.0,9
saas_007544,0,4.99,2.0,1.0,2.0,7.0,39.7,17
saas_007604,0,44.51,8.0,1.0,0.0,7.0,43.32,13
saas_003489,1,20.44,14.0,1.0,0.0,6.0,23.88,19
saas_008259,1,33.16,30.0,24.0,0.0,8.0,21.73,26
saas_001037,0,0.0,8.0,1.0,0.0,9.0,7.34,22
saas_006093,0,16.26,9.0,10.0,0.0,12.0,25.23,18
saas_002256,1,0.45,33.0,36.0,0.0,6.0,18.78,10
saas_008188,0,0.0,54.0,2.0,1.0,5.0,8.28,13
saas_002613,1,18.65,11.0,10.0,2.0,9.0,20.51,4
saas_000313,1,35.87,38.0,1.0,0.0,6.0,16.78,20
saas_002649,1,50.43,727.0,24.0,2.0,4.0,55.61,14
saas_002281,1,24.32,20.0,11.0,0.0,14.0,15.95,4
saas_006741,0,65.0,183.0,5.0,2.0,8.0,40.47,16
saas_002979,1,30.42,632.0,18.0,1.0,7.0,17.87,15
saas_002547,1,45.92,416.0,4.0,2.0,8.0,35.75,12
saas_005512,0,26.59,1.0,10.0,2.0,13.0,19.52,6
saas_005132,0,10.54,20.0,18.0,0.0,12.0,15.27,22
saas_002159,0,15.02,6.0,3.0,2.0,8.0,31.94,23
saas_007080,1,44.51,126.0,6.0,2.0,10.0,26.93,9
saas_003137,0,39.53,99.0,1.0,1.0,12.0,27.66,23
saas_009079,0,46.1,7.0,8.0,1.0,13.0,35.0,17
saas_005850,1,22.12,91.0,12.0,0.0,5.0,20.44,18
saas_009865,1,49.56,23.0,35.0,0.0,4.0,26.86,4
saas_006445,1,42.09,265.0,27.0,1.0,12.0,29.05,9
saas_003967,1,26.27,4.0,7.0,0.0,6.0,4.31,6
saas_001428,1,38.87,53.0,1.0,1.0,9.0,45.46,30
saas_008422,1,27.19,28.0,3.0,0.0,10.0,23.26,27
saas_002520,1,52.8,14.0,32.0,0.0,10.0,41.89,14
saas_007837,0,88.07,132.0,8.0,1.0,13.0,63.24,12
saas_004969,1,56.93,33.0,14.0,1.0,9.0,46.84,30
saas_001855,1,38.31,7.0,20.0,2.0,8.0,28.04,11
saas_008884,0,8.38,42.0,3.0,1.0,7.0,24.81,8
saas_005602,0,9.42,51.0,14.0,1.0,6.0,16.17,27
saas_009344,0,72.92,9.0,39.0,0.0,8.0,31.74,8
saas_009868,1,23.33,37.0,38.0,0.0,5.0,13.69,28
saas_000448,0,65.09,106.0,1.0,2.0,4.0,64.93,3
saas_007703,1,17.72,12.0,32.0,1.0,7.0,28.05,30
saas_001284,0,6.61,21.0,9.0,0.0,9.0,26.61,2
saas_005995,0,33.85,2.0,22.0,0.0,13.0,26.47,12
saas_007899,0,34.43,427.0,2.0,0.0,10.0,13.38,30
saas_003727,0,0.0,51.0,7.0,1.0,10.0,13.29,29
saas_007353,0,0.0,21.0,4.0,2.0,12.0,0.0,17
saas_000361,1,47.36,35.0,60.0,0.0,15.0,30.2,1
saas_006279,0,38.62,1.0,24.0,1.0,8.0,43.35,16
saas_005230,0,30.63,73.0,11.0,0.0,7.0,39.1,24
saas_008942,0,44.82,108.0,1.0,2.0,8.0,56.5,7
saas_007295,1,37.24,30.0,10.0,2.0,15.0,42.85,10
saas_008891,1,46.83,59.0,6.0,1.0,12.0,23.48,14
saas_007534,0,32.8,37.0,19.0,1.0,12.0,12.07,30
saas_006251,1,64.54,58.0,23.0,1.0,10.0,49.09,11
saas_005926,0,62.5,17.0,8.0,1.0,8.0,59.2,28
saas_005149,1,24.74,2.0,7.0,2.0,8.0,24.63,20
saas_002460,1,32.26,3.0,1.0,0.0,9.0,23.99,23
saas_000022,0,28.13,125.0,10.0,0.0,8.0,34.96,18
saas_002066,1,1.26,85.0,1.0,0.0,6.0,0.0,19
saas_001653,0,60.08,11.0,10.0,2.0,9.0,16.81,10
saas_000702,0,77.84,4.0,24.0,2.0,8.0,49.31,2
saas_008490,1,74.4,30.0,13.0,2.0,10.0,56.83,3
saas_002743,1,0.45,1.0,1.0,0.0,9.0,5.51,26
saas_001376,1,27.31,46.0,18.0,0.0,7.0,15.25,10
saas_001724,0,47.8,108.0,7.0,1.0,6.0,27.71,23
saas_002468,0,66.09,54.0,17.0,1.0,8.0,50.15,27
saas_003754,1,24.95,14.0,4.0,1.0,4.0,21.57,5
saas_002325,1,0.45,43.0,24.0,1.0,9.0,4.12,17
saas_000460,0,6.69,32.0,4.0,0.0,9.0,12.94,28
saas_005163,1,8.78,26.0,37.0,1.0,6.0,1.04,19
saas_004183,0,31.26,687.0,20.0,1.0,8.0,17.14,17
saas_005526,1,41.44,39.0,11.0,0.0,7.0,40.04,21
saas_004082,0,54.19,22.0,9.0,1.0,12.0,64.35,19
saas_001486,1,0.45,74.0,21.0,1.0,5.0,15.09,24
saas_003678,0,70.79,7.0,28.0,0.0,8.0,66.04,24
saas_000282,0,20.28,80.0,18.0,1.0,7.0,0.0,20
saas_006579,1,20.12,41.0,13.0,1.0,11.0,27.96,24
saas_004558,1,39.75,65.0,45.0,1.0,6.0,30.46,20
saas_004308,0,17.17,33.0,26.0,1.0,9.0,21.58,4
saas_006684,0,12.08,13.0,23.0,0.0,7.0,21.64,30
saas_004865,1,0.45,22.0,3.0,0.0,9.0,0.0,12
saas_003537,0,19.92,12.0,2.0,1.0,10.0,12.92,4
saas_003868,1,70.21,32.0,5.0,1.0,8.0,45.56,3
saas_007003,1,21.24,14.0,60.0,0.0,6.0,17.93,25
saas_002581,0,18.62,85.0,3.0,2.0,8.0,36.47,3
saas_001368,0,66.92,130.0,5.0,0.0,7.0,50.22,3
saas_009469,1,17.95,1.0,2.0,2.0,13.0,27.11,20
saas_008197,1,48.88,2.0,22.0,2.0,9.0,48.77,26
saas_000597,1,24.67,67.0,19.0,1.0,5.0,32.98,19
saas_004351,1,56.32,3.0,6.0,0.0,4.0,37.72,2
saas_006346,1,6.57,34.0,9.0,0.0,8.0,26.61,8
saas_008976,0,34.14,21.0,6.0,2.0,5.0,35.42,3
saas_006379,1,18.6,18.0,13.0,1.0,8.0,25.25,18
saas_004758,1,16.68,4.0,38.0,2.0,7.0,20.07,10
saas_000646,0,44.29,50.0,2.0,1.0,11.0,46.52,23
saas_006381,1,24.61,5.0,36.0,1.0,7.0,24.14,30
saas_007527,0,54.37,37.0,2.0,1.0,9.0,38.27,17
saas_009697,1,20.91,84.0,9.0,0.0,7.0,28.85,26
saas_006023,0,33.0,50.0,21.0,0.0,10.0,38.54,15
saas_007954,0,5.49,11.0,6.0,1.0,7.0,9.28,8
saas_007165,1,67.46,64.0,6.0,0.0,8.0,38.69,5
saas_003468,1,26.33,169.0,2.0,1.0,5.0,42.26,2
saas_007797,0,43.98,5.0,6.0,0.0,8.0,39.71,24
saas_007697,0,43.63,117.0,1.0,1.0,3.0,33.64,27
saas_002990,1,31.41,52.0,19.0,1.0,6.0,26.11,9
saas_009407,0,0.0,1.0,42.0,1.0,8.0,5.12,5
saas_004875,0,0.0,10.0,11.0,0.0,16.0,0.0,8
saas_002544,0,17.24,18.0,4.0,0.0,9.0,27.1,4
saas_008595,0,4.6,15.0,13.0,0.0,10.0,38.45,29
saas_005341,1,0.45,27.0,3.0,0.0,5.0,0.0,20
saas_001567,0,1.84,25.0,24.0,0.0,16.0,18.76,12
saas_009994,0,34.33,7.0,2.0,1.0,6.0,11.55,2
saas_004066,1,48.54,5.0,1.0,0.0,11.0,41.31,24
saas_003988,0,16.81,120.0,15.0,1.0,7.0,24.22,8
saas_007031,1,2.65,249.0,11.0,2.0,5.0,14.35,29
saas_002160,1,0.45,9.0,27.0,0.0,10.0,0.0,16
saas_000685,0,19.73,9.0,24.0,0.0,6.0,41.17,9
saas_007602,1,56.78,72.0,28.0,0.0,7.0,24.83,7
saas_007784,1,32.52,3.0,6.0,1.0,6.0,33.52,30
saas_003243,1,41.7,29.0,29.0,0.0,7.0,30.7,14
saas_005844,0,7.17,173.0,35.0,0.0,7.0,17.11,2
saas_009219,1,0.45,9.0,3.0,2.0,11.0,28.1,21
saas_002461,0,0.0,2.0,24.0,1.0,8.0,21.63,21
saas_004083,0,27.23,11.0,29.0,0.0,8.0,16.55,16
saas_002837,1,0.45,28.0,10.0,0.0,8.0,2.53,24
saas_003697,0,0.0,15.0,16.0,0.0,13.0,22.37,11
saas_007128,0,16.38,6.0,1.0,1.0,9.0,19.02,2
saas_006267,0,23.45,109.0,9.0,1.0,3.0,31.84,25
saas_004941,1,73.19,9.0,17.0,1.0,9.0,75.75,15
saas_005946,0,47.33,71.0,17.0,0.0,4.0,19.81,29
saas_004583,0,25.52,138.0,34.0,0.0,7.0,53.92,27
saas_005784,1,6.7,18.0,4.0,2.0,5.0,0.0,2
saas_004040,0,53.14,23.0,77.0,1.0,7.0,59.51,23
saas_002230,0,52.77,41.0,42.0,0.0,12.0,29.71,20
saas_007569,1,45.85,46.0,37.0,1.0,7.0,26.29,17
saas_000935,1,65.25,48.0,1.0,0.0,8.0,40.08,23
saas_002320,1,45.05,37.0,20.0,0.0,6.0,48.2,2
saas_004878,0,20.69,44.0,90.0,1.0,8.0,19.79,21
saas_000521,0,19.79,5.0,1.0,0.0,4.0,39.34,1
saas_000522,1,2.65,148.0,3.0,1.0,8.0,0.0,27
saas_005345,1,0.45,7.0,1.0,0.0,6.0,3.85,11
saas_009876,0,33.38,4.0,3.0,0.0,10.0,27.36,16
saas_003359,0,63.13,25.0,2.0,1.0,10.0,61.44,2
saas_001311,0,5.15,67.0,8.0,2.0,9.0,17.17,10
saas_003983,0,43.91,2.0,24.0,0.0,9.0,24.33,17
saas_006494,0,10.08,23.0,36.0,1.0,4.0,0.0,17
saas_009560,0,0.0,24.0,10.0,1.0,10.0,0.95,30
saas_001716,0,13.58,8.0,1.0,1.0,9.0,15.21,28
saas_000780,1,36.68,18.0,24.0,1.0,5.0,24.2,1
saas_008798,1,25.92,39.0,21.0,1.0,11.0,17.26,9
saas_008231,0,41.79,17.0,19.0,1.0,11.0,45.09,2
saas_005607,0,23.97,23.0,1.0,0.0,8.0,20.35,9
saas_005978,1,6.17,8.0,1.0,1.0,3.0,18.29,16
saas_000651,1,100.0,15.0,5.0,0.0,10.0,69.36,4
saas_003747,0,3.31,77.0,1.0,0.0,8.0,20.16,19
saas_002196,0,30.42,15.0,1.0,0.0,5.0,37.31,15
saas_008418,0,0.0,93.0,1.0,2.0,8.0,13.02,5
saas_000369,1,0.45,71.0,19.0,1.0,11.0,22.46,23
saas_009884,0,0.0,40.0,54.0,2.0,7.0,15.24,29
saas_008005,1,13.2,1.0,14.0,0.0,11.0,24.39,9
saas_004214,0,72.92,16.0,8.0,1.0,7.0,64.17,29
saas_000377,1,40.76,1.0,6.0,1.0,9.0,26.01,25
saas_009446,0,27.25,5.0,5.0,1.0,6.0,48.04,5
saas_002216,0,31.69,20.0,27.0,0.0,2.0,30.6,18
saas_008682,0,59.12,163.0,5.0,0.0,8.0,60.01,11
saas_001613,0,23.18,22.0,44.0,1.0,7.0,36.73,15
saas_006979,1,54.87,1.0,2.0,0.0,8.0,41.72,22
saas_007549,1,0.45,40.0,19.0,2.0,4.0,28.08,6
saas_001827,0,44.14,208.0,3.0,0.0,8.0,21.39,11
saas_003632,0,53.42,7.0,12.0,1.0,8.0,37.5,15
saas_000962,0,29.17,4.0,36.0,1.0,10.0,32.01,26
saas_002993,0,68.79,724.0,20.0,1.0,7.0,73.6,7
saas_006606,0,37.95,16.0,4.0,2.0,10.0,38.17,5
saas_009672,0,19.65,19.0,90.0,1.0,4.0,20.21,29
saas_002376,1,7.53,42.0,12.0,2.0,8.0,0.0,18
saas_008880,0,0.0,9.0,11.0,0.0,6.0,16.17,15
saas_000359,0,26.86,16.0,3.0,0.0,7.0,23.89,15
saas_003839,1,1.38,15.0,2.0,2.0,6.0,0.0,23
saas_008184,1,66.13,16.0,38.0,0.0,9.0,46.48,9
saas_001246,1,30.96,10.0,10.0,0.0,11.0,7.44,17
saas_007504,0,52.03,28.0,15.0,0.0,8.0,40.1,11
saas_008349,1,55.01,2.0,13.0,0.0,3.0,43.76,12
saas_006511,0,23.4,7.0,35.0,1.0,11.0,19.43,15
saas_005087,1,8.86,6.0,8.0,0.0,14.0,21.8,26
saas_003694,0,23.52,137.0,5.0,0.0,11.0,19.9,5
saas_001573,0,19.48,19.0,25.0,1.0,4.0,32.54,20
saas_006281,1,2.65,951.0,11.0,1.0,4.0,2.76,15
saas_005439,0,55.64,41.0,2.0,1.0,3.0,42.62,30
saas_002567,0,36.71,38.0,11.0,2.0,9.0,25.09,26
saas_003423,0,28.2,4.0,4.0,0.0,6.0,35.88,10
saas_002037,1,11.81,89.0,39.0,2.0,5.0,11.97,9
saas_009243,0,26.82,64.0,4.0,0.0,10.0,32.79,25
saas_000772,0,18.27,29.0,5.0,1.0,7.0,17.96,8
saas_005380,0,29.69,126.0,19.0,0.0,8.0,28.16,12
saas_009568,0,44.38,52.0,5.0,1.0,7.0,49.75,10
saas_003562,0,3.2,3.0,29.0,0.0,4.0,32.53,22
saas_000562,0,15.01,21.0,11.0,0.0,8.0,19.24,15
saas_006683,1,11.35,11.0,2.0,0.0,12.0,28.88,26
saas_002546,0,31.87,12.0,1.0,1.0,11.0,42.84,7
saas_005510,0,37.58,36.0,11.0,1.0,10.0,26.7,17
saas_005330,0,43.66,35.0,6.0,1.0,9.0,27.45,10
saas_009667,1,18.3,83.0,10.0,1.0,11.0,40.08,19
saas_004531,0,69.96,31.0,16.0,1.0,5.0,37.34,22
saas_001674,1,46.08,14.0,10.0,1.0,7.0,49.07,26
saas_007395,1,47.01,20.0,9.0,0.0,9.0,34.01,22
saas_000365,1,63.1,185.0,5.0,0.0,6.0,41.18,24
saas_008016,1,65.59,48.0,16.0,1.0,8.0,46.57,19
saas_009376,0,0.0,7.0,44.0,1.0,6.0,10.68,7
saas_004327,1,8.93,40.0,11.0,1.0,9.0,22.27,28
saas_009983,0,24.61,20.0,2.0,0.0,6.0,21.42,17
saas_000147,1,0.45,16.0,17.0,0.0,11.0,10.83,3
saas_001668,1,34.74,30.0,8.0,0.0,8.0,39.93,16
saas_003088,1,7.78,25.0,26.0,1.0,7.0,13.83,5
saas_008844,1,34.75,140.0,3.0,1.0,6.0,41.83,24
saas_007650,0,22.51,1.0,18.0,0.0,6.0,14.15,16
saas_000407,0,57.43,69.0,5.0,0.0,6.0,34.01,7
saas_009584,0,40.22,47.0,4.0,2.0,5.0,16.42,9
saas_007788,0,0.0,12.0,6.0,0.0,9.0,6.07,24
saas_003456,1,11.04,28.0,6.0,1.0,6.0,14.36,11
saas_006186,1,16.45,28.0,12.0,0.0,6.0,0.0,22
saas_004182,1,10.28,2.0,10.0,1.0,7.0,21.8,19
saas_003576,0,10.06,33.0,20.0,0.0,7.0,4.69,13
saas_003271,1,46.37,12.0,50.0,2.0,7.0,34.36,23
saas_004940,1,0.45,35.0,27.0,0.0,4.0,23.03,17
saas_001031,1,64.36,27.0,12.0,1.0,8.0,32.78,26
saas_008872,1,28.36,1.0,4.0,0.0,8.0,30.63,9
saas_006230,1,14.11,20.0,6.0,0.0,7.0,18.12,23
saas_006592,1,2.77,65.0,7.0,1.0,5.0,17.34,14
saas_008906,0,0.0,89.0,1.0,0.0,7.0,16.34,23
saas_009811,1,0.45,2.0,1.0,0.0,10.0,0.0,6
saas_006724,0,30.22,40.0,56.0,1.0,5.0,23.65,22
saas_008029,0,1.95,24.0,14.0,0.0,14.0,13.29,19
saas_008052,1,20.86,27.0,26.0,2.0,12.0,32.62,30
saas_000855,0,34.37,20.0,32.0,2.0,10.0,30.3,20
saas_003926,0,51.72,65.0,18.0,1.0,8.0,47.77,24
saas_008547,0,0.0,529.0,5.0,0.0,5.0,0.0,2
saas_000078,0,6.66,51.0,21.0,2.0,10.0,47.94,8
saas_007088,0,38.07,70.0,34.0,0.0,11.0,41.0,11
saas_002247,1,44.73,6.0,25.0,0.0,6.0,43.59,26
saas_008263,0,37.61,24.0,7.0,0.0,8.0,30.47,27
saas_004026,1,27.07,7.0,12.0,0.0,14.0,10.75,20
saas_009949,0,16.41,10.0,1.0,0.0,8.0,11.09,17
saas_009571,0,0.0,1.0,1.0,0.0,8.0,33.25,16
saas_009295,0,20.57,33.0,20.0,0.0,8.0,29.3,22
saas_000714,0,53.08,14.0,11.0,1.0,7.0,37.03,26
saas_007451,1,8.29,3.0,33.0,0.0,10.0,16.24,13
saas_000788,1,4.17,3.0,13.0,0.0,4.0,26.11,23
saas_002279,0,21.78,1.0,10.0,0.0,11.0,12.15,29
saas_004095,0,0.0,1.0,1.0,1.0,6.0,0.0,25
saas_003897,1,2.65,294.0,36.0,2.0,10.0,22.46,23
saas_007944,0,20.76,16.0,25.0,1.0,4.0,42.91,5
saas_007177,1,18.74,17.0,26.0,1.0,6.0,21.02,22
saas_009076,0,10.96,4.0,12.0,0.0,9.0,24.79,6
saas_009452,0,4.54,455.0,6.0,1.0,11.0,30.26,16
saas_003631,1,44.56,119.0,3.0,0.0,9.0,31.75,12
saas_008624,0,32.55,3.0,4.0,1.0,3.0,32.86,13
saas_007297,0,68.93,13.0,1.0,0.0,9.0,39.66,8
saas_006272,1,51.06,44.0,33.0,0.0,8.0,21.18,28
saas_000424,1,22.53,5.0,6.0,0.0,10.0,43.69,3
saas_000392,0,15.53,9.0,8.0,0.0,8.0,0.0,4
saas_003191,0,56.39,5.0,18.0,0.0,6.0,30.73,12
saas_000016,0,74.79,34.0,18.0,1.0,4.0,92.52,15
saas_006335,0,0.0,1.0,12.0,0.0,6.0,0.0,11
saas_004200,1,0.45,5.0,1.0,0.0,5.0,1.59,25
saas_002672,1,6.75,10.0,27.0,1.0,10.0,22.69,3
saas_002444,1,27.78,68.0,36.0,1.0,9.0,27.61,20
saas_006697,0,0.0,9.0,37.0,1.0,5.0,12.3,13
saas_006164,1,21.82,226.0,36.0,0.0,8.0,37.02,2
saas_002601,1,19.44,166.0,21.0,1.0,4.0,27.61,21
saas_003493,0,15.57,28.0,18.0,0.0,13.0,22.59,25
saas_006044,1,1.99,64.0,4.0,2.0,8.0,17.56,24
saas_001459,0,28.05,34.0,12.0,2.0,10.0,20.17,24
saas_003804,1,10.0,87.0,17.0,1.0,9.0,22.11,14
saas_009845,0,6.95,61.0,2.0,0.0,6.0,15.31,30
saas_007394,1,48.37,2.0,11.0,1.0,9.0,34.03,12
saas_004839,1,0.45,36.0,31.0,0.0,15.0,17.56,11
saas_008111,0,34.33,60.0,17.0,0.0,6.0,40.76,17
saas_003835,1,0.96,30.0,1.0,1.0,12.0,17.85,24
saas_009313,1,53.67,13.0,1.0,1.0,7.0,64.97,26
saas_005683,1,3.12,5.0,2.0,0.0,7.0,16.38,15
saas_008748,1,3.6,19.0,8.0,2.0,9.0,16.9,12
saas_005827,0,32.7,891.0,5.0,0.0,11.0,40.14,22
saas_009748,1,5.28,19.0,21.0,0.0,8.0,33.42,28
saas_004724,0,14.2,29.0,7.0,2.0,9.0,13.22,11
saas_008759,1,44.14,7.0,8.0,0.0,8.0,11.13,12
saas_005887,1,30.79,388.0,1.0,1.0,6.0,19.69,26
saas_002355,1,0.58,1.0,1.0,0.0,6.0,0.0,3
saas_006036,1,13.63,12.0,21.0,2.0,7.0,36.24,18
saas_004798,1,5.83,10.0,12.0,1.0,9.0,12.8,5
saas_002442,0,26.15,4.0,14.0,0.0,15.0,6.54,19
